count_point_id,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_name,local_authority_code,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
40884,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,B736,A745,282460,560000,54.9208132,-3.83543741,5.9,3.67,Estimated,Estimated using previous year's AADF on this link,N,3,5,514,9,160,28,2,8,1,2,3,45,734
40884,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,B736,A745,282460,560000,54.9208132,-3.83543741,5.9,3.67,Estimated,Estimated using previous year's AADF on this link,S,5,5,524,10,174,25,7,7,0,3,2,44,758
50993,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A718,PA,Major,"Larg Rd, Stranraer",B798,203640,562800,54.92116515,-5.06556497,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,E,0,4,1210,23,387,57,90,79,4,2,4,235,1859
50993,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A718,PA,Major,"Larg Rd, Stranraer",B798,203640,562800,54.92116515,-5.06556497,2.5,1.55,Estimated,Estimated using previous year's AADF on this link,W,1,5,1294,22,357,50,96,79,2,4,3,233,1911
80315,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A751,TA,Major,A75,A77,209000,562610,54.92153959,-4.98192831,2.9,1.8,Counted,Automatic counter,N,2,21,527,0,184,82,27,6,20,93,88,317,1048
80315,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A751,TA,Major,A75,A77,209000,562610,54.92153959,-4.98192831,2.9,1.8,Counted,Automatic counter,S,1,4,511,16,208,98,16,26,30,106,71,347,1085
10882,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,A745,A710,282867,561000,54.92989059,-3.82949853,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,E,6,7,1704,11,416,50,14,29,4,10,25,131,2268
10882,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,A745,A710,282867,561000,54.92989059,-3.82949853,0.9,0.56,Estimated,Estimated using previous year's AADF on this link,W,7,8,1709,17,452,65,19,29,9,28,19,169,2354
10907,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A745,PA,Major,A711,A713,279576,561500,54.93359761,-3.88103687,8.2,5.1,Estimated,Estimated using previous year's AADF on this link,W,1,6,1184,5,298,35,11,1,0,9,7,63,1556
10907,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A745,PA,Major,A711,A713,279576,561500,54.93359761,-3.88103687,8.2,5.1,Estimated,Estimated using previous year's AADF on this link,E,1,6,1272,5,287,21,9,4,4,4,1,44,1613
10744,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B733,A714,236000,563150,54.93598982,-4.56143098,12.3,7.64,Counted,Automatic counter,E,0,30,1248,40,590,103,34,16,10,77,58,299,2207
10744,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B733,A714,236000,563150,54.93598982,-4.56143098,12.3,7.64,Counted,Automatic counter,W,0,14,1234,56,622,111,35,16,17,55,62,297,2224
80293,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B736,A713,275350,562200,54.93884608,-3.94725595,1.9,1.18,Estimated,Estimated using previous year's AADF on this link,N,0,36,2129,18,517,90,37,52,9,66,226,480,3180
80293,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B736,A713,275350,562200,54.93884608,-3.94725595,1.9,1.18,Estimated,Estimated using previous year's AADF on this link,S,0,33,2035,24,513,109,31,36,19,86,163,445,3049
80313,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,B736 King Street,A745,276550,562460,54.9414797,-3.92864823,0.8,0.5,Estimated,Estimated using previous year's AADF on this link,N,11,26,2189,8,490,36,1,2,0,2,4,45,2758
80313,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,B736 King Street,A745,276550,562460,54.9414797,-3.92864823,0.8,0.5,Estimated,Estimated using previous year's AADF on this link,S,11,43,2992,95,602,34,0,3,1,1,4,44,3776
80325,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,B736 King Street,A75 slip road,276050,562700,54.94351112,-3.93655217,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,N,14,7,1469,19,336,47,7,13,5,3,3,79,1910
80325,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,B736 King Street,A75 slip road,276050,562700,54.94351112,-3.93655217,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,S,23,4,1635,30,381,42,5,25,1,1,8,82,2132
80292,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A713,A745,276000,563250,54.94843829,-3.9375699,2.3,1.43,Estimated,Estimated using previous year's AADF on this link,E,0,12,2003,10,500,112,23,47,20,139,212,553,3077
80292,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A713,A745,276000,563250,54.94843829,-3.9375699,2.3,1.43,Estimated,Estimated using previous year's AADF on this link,W,0,26,1987,6,511,114,22,53,17,145,181,532,3062
40836,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A714,A712,242000,564900,54.95363763,-4.46883795,1.7,1.06,Counted,Automatic counter,E,1,70,1716,17,492,76,29,14,9,64,65,255,2550
40836,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A714,A712,242000,564900,54.95363763,-4.46883795,1.7,1.06,Counted,Automatic counter,W,2,36,1738,24,561,101,59,9,11,60,81,321,2681
30749,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A714,PA,Major,A75,B7079,241100,565000,54.95424936,-4.48293295,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,N,15,23,3727,45,667,50,3,6,0,3,0,63,4525
30749,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A714,PA,Major,A75,B7079,241100,565000,54.95424936,-4.48293295,1.2,0.75,Estimated,Estimated using previous year's AADF on this link,S,15,40,3040,42,531,69,3,1,0,2,0,76,3729
80302,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A745,PA,Major,A713,A75,277150,564000,54.95545892,-3.91994719,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,N,0,3,1507,28,299,47,9,3,0,9,4,72,1908
80302,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A745,PA,Major,A713,A75,277150,564000,54.95545892,-3.91994719,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,S,2,9,1560,31,323,49,10,0,2,8,12,82,2005
80301,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,A75,B795,274280,564760,54.96156867,-3.96506907,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,N,9,5,1254,17,424,29,15,7,6,10,15,83,1782
80301,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,A75,B795,274280,564760,54.96156867,-3.96506907,2.4,1.49,Estimated,Estimated using previous year's AADF on this link,S,14,8,1369,16,388,35,12,7,4,10,41,110,1890
30759,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A77,TA,Major,A751,LA Boundary,207270,567300,54.96296196,-5.0120298,8.8,5.47,Counted,Automatic counter,N,1,13,1400,24,424,130,24,37,22,109,100,421,2281
30759,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A77,TA,Major,A751,LA Boundary,207270,567300,54.96296196,-5.0120298,8.8,5.47,Counted,Automatic counter,S,4,24,1381,25,415,136,45,7,31,80,99,397,2242
20882,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A710,PA,Major,C-road at Sandyhills,"Ewart Drive, Dumfries",297680,564900,54.96818236,-3.59982678,28.1,17.46,Estimated,Estimated using previous year's AADF on this link,N,1,1,603,8,136,34,0,0,1,2,1,39,787
20882,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A710,PA,Major,C-road at Sandyhills,"Ewart Drive, Dumfries",297680,564900,54.96818236,-3.59982678,28.1,17.46,Estimated,Estimated using previous year's AADF on this link,S,3,3,591,9,122,40,0,1,0,1,1,43,768
1078,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A718,PA,Major,B798,B738 Main Street,203160,568200,54.96943187,-5.07674495,5.6,3.48,Estimated,Estimated using previous year's AADF on this link,N,1,1,280,13,126,10,5,9,0,0,0,24,444
1078,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A718,PA,Major,B798,B738 Main Street,203160,568200,54.96943187,-5.07674495,5.6,3.48,Estimated,Estimated using previous year's AADF on this link,S,1,2,287,12,126,11,1,9,0,0,1,22,450
10886,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A714,PA,Major,B7079,B7027,239600,566862,54.97048528,-4.5073738,3.5,2.17,Estimated,Estimated using previous year's AADF on this link,E,1,4,422,10,159,17,0,0,1,0,1,20,614
10886,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A714,PA,Major,B7079,B7027,239600,566862,54.97048528,-4.5073738,3.5,2.17,Estimated,Estimated using previous year's AADF on this link,W,3,4,362,7,139,20,0,0,0,0,0,20,531
80199,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B6357,A74(M),330000,567260,54.99497954,-3.09567443,11.6,7.21,Counted,Automatic counter,E,0,54,3756,10,803,158,28,44,5,237,262,734,5357
80199,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B6357,A74(M),330000,567260,54.99497954,-3.09567443,11.6,7.21,Counted,Automatic counter,W,0,67,3533,20,974,123,27,35,27,185,348,745,5340
80513,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,LA Boundary,22 (A75),332650,567300,54.99570496,-3.05427075,0.9,0.56,Counted,Automatic counter,N,0,39,12730,79,2891,371,105,46,142,379,3349,4392,20132
80513,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,LA Boundary,22 (A75),332650,567300,54.99570496,-3.05427075,0.9,0.56,Counted,Automatic counter,S,0,30,13833,83,2667,395,135,40,192,511,2725,3999,20612
80286,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B7020,B721,317382,567745,54.99740058,-3.29298972,1.6,0.99,Estimated,Estimated using previous year's AADF on this link,E,4,45,3744,23,1001,150,37,32,30,110,336,694,5507
80286,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B7020,B721,317382,567745,54.99740058,-3.29298972,1.6,0.99,Estimated,Estimated using previous year's AADF on this link,W,0,29,3655,28,861,169,27,56,8,175,244,680,5253
80285,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B721,B6357,320000,567710,54.99751419,-3.2520673,3.6,2.24,Counted,Automatic counter,E,1,33,2683,16,649,220,46,72,38,122,284,782,4162
80285,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B721,B6357,320000,567710,54.99751419,-3.2520673,3.6,2.24,Counted,Automatic counter,W,0,17,2723,12,740,233,40,26,40,114,263,717,4209
40888,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A714,PA,Major,B7027,LA Boundary,238100,570000,54.99817118,-4.5325562,17,10.56,Estimated,Estimated using previous year's AADF on this link,N,0,8,528,8,171,41,1,7,0,11,22,83,797
40888,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A714,PA,Major,B7027,LA Boundary,238100,570000,54.99817118,-4.5325562,17,10.56,Estimated,Estimated using previous year's AADF on this link,S,0,8,571,8,192,35,10,3,3,10,36,97,876
80377,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A745,A712,280000,569100,55.0019583,-3.87760584,11,6.84,Counted,Automatic counter,N,0,28,2970,46,795,112,38,26,18,110,154,458,4297
80377,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A745,A712,280000,569100,55.0019583,-3.87760584,11,6.84,Counted,Automatic counter,S,0,37,3077,31,651,134,23,42,18,122,178,517,4313
80512,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,22 (A75),Gretna,332000,568220,55.00388231,-3.06464778,2.1,1.3,Counted,Automatic counter,E,0,46,9627,43,2175,342,158,41,127,467,2795,3930,15821
80512,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,22 (A75),Gretna,332000,568220,55.00388231,-3.06464778,2.1,1.3,Counted,Automatic counter,W,0,40,9704,42,2200,279,135,48,132,345,3141,4081,16067
80511,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,Gretna,21 (B6357),330000,569120,55.01169072,-3.09613013,3.2,1.99,Counted,Automatic counter,E,0,62,9388,146,3546,600,185,85,274,769,2200,4113,17256
80511,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,Gretna,21 (B6357),330000,569120,55.01169072,-3.09613013,3.2,1.99,Counted,Automatic counter,W,0,76,10165,178,2803,652,141,60,291,1137,2036,4316,17538
30885,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A712,PA,Major,A75,A762,250000,571950,55.01940851,-4.3477245,28,17.4,Estimated,Estimated using previous year's AADF on this link,E,0,4,186,0,106,18,1,4,0,1,6,29,325
30885,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A712,PA,Major,A75,A762,250000,571950,55.01940851,-4.3477245,28,17.4,Estimated,Estimated using previous year's AADF on this link,W,0,4,191,0,95,19,2,9,5,0,6,41,330
80510,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,21 (B6357),20 (B722),327000,571000,55.02814962,-3.14351201,6.5,4.04,Counted,Automatic counter,E,0,52,9550,115,2973,650,177,68,269,877,2413,4455,17145
80510,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,21 (B6357),20 (B722),327000,571000,55.02814962,-3.14351201,6.5,4.04,Counted,Automatic counter,W,0,39,9595,72,3371,659,99,52,254,1201,1816,4080,17156
78556,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,A710,"rd to Cargenbridge Ave, Cargenbridge, Dumfries",292000,571980,55.03057728,-3.69118352,19.6,12.18,Estimated,Estimated using previous year's AADF on this link,N,2,15,2185,26,523,76,35,25,14,21,84,255,3003
78556,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,A710,"rd to Cargenbridge Ave, Cargenbridge, Dumfries",292000,571980,55.03057728,-3.69118352,19.6,12.18,Estimated,Estimated using previous year's AADF on this link,S,1,19,2019,26,557,76,35,27,6,27,58,228,2849
752,2018,3,Scotland,S92000003,40,South Ayrshire,S12000028,A77,TA,Major,LA Boundary,B734,208200,575320,55.03529077,-5.00290061,17.7,11,Counted,Automatic counter,N,0,12,909,43,386,67,14,108,14,51,67,322,1671
752,2018,3,Scotland,S92000003,40,South Ayrshire,S12000028,A77,TA,Major,LA Boundary,B734,208200,575320,55.03529077,-5.00290061,17.7,11,Counted,Automatic counter,S,0,13,904,35,398,84,14,128,17,47,55,345,1695
40913,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A762,PA,Major,B795,A712,264800,573800,55.04026607,-4.11729558,14.6,9.07,Estimated,Estimated using previous year's AADF on this link,N,2,9,99,1,52,4,0,0,0,0,12,16,176
40913,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A762,PA,Major,B795,A712,264800,573800,55.04026607,-4.11729558,14.6,9.07,Estimated,Estimated using previous year's AADF on this link,S,2,3,153,2,37,4,0,0,0,0,1,6,201
10740,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A712,A780,285500,573740,55.04492983,-3.79352772,12.4,7.71,Estimated,Estimated using previous year's AADF on this link,E,0,53,3749,55,909,161,28,46,17,81,200,533,5299
10740,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,A712,A780,285500,573740,55.04492983,-3.79352772,12.4,7.71,Estimated,Estimated using previous year's AADF on this link,W,2,53,3648,54,882,122,33,40,28,132,214,569,5206
51000,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A712,PA,Major,B794,A75,278900,574100,55.04659772,-3.89691308,8.4,5.22,Estimated,Estimated using previous year's AADF on this link,E,1,16,227,2,85,14,10,5,0,4,12,44,375
51000,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A712,PA,Major,B794,A75,278900,574100,55.04659772,-3.89691308,8.4,5.22,Estimated,Estimated using previous year's AADF on this link,W,1,5,206,2,113,10,7,3,0,0,10,30,356
50746,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B724,B7020,306629,574016,55.05183176,-3.46307061,15.9,9.88,Estimated,Estimated using previous year's AADF on this link,E,0,98,4061,30,898,154,36,61,26,188,341,807,5893
50746,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A75,TA,Major,B724,B7020,306629,574016,55.05183176,-3.46307061,15.9,9.88,Estimated,Estimated using previous year's AADF on this link,W,3,124,4432,33,899,196,26,58,13,114,265,673,6160
20718,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A7,TA,Major,LA Boundary,B7201,338713,573654,55.05357915,-2.96088156,0.8,0.5,Counted,Automatic counter,N,1,20,1384,20,529,94,14,30,13,37,30,219,2172
20718,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A7,TA,Major,LA Boundary,B7201,338713,573654,55.05357915,-2.96088156,0.8,0.5,Counted,Automatic counter,S,1,33,1376,26,506,90,20,25,7,19,113,272,2213
30886,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,B795,A712,265000,575500,55.05558638,-4.11497288,17.9,11.12,Estimated,Estimated using previous year's AADF on this link,N,1,25,600,15,182,22,7,10,5,14,18,76,899
30886,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A713,PA,Major,B795,A712,265000,575500,55.05558638,-4.11497288,17.9,11.12,Estimated,Estimated using previous year's AADF on this link,S,0,13,603,16,162,22,3,9,1,10,54,100,893
80593,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,20 (B722),19 (B725,320600,574180,55.0557368,-3.244491,3.6,2.24,Counted,Automatic counter,E,0,87,10145,206,2785,459,97,60,297,776,2128,3817,17041
80593,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,M74,TM,Major,20 (B722),19 (B725,320600,574180,55.0557368,-3.244491,3.6,2.24,Counted,Automatic counter,W,0,83,9702,279,3283,557,105,48,335,1019,1568,3631,16977
78557,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A710,PA,Major,Ewart Drive,A756 Pleasance Ave,296520,575000,55.05866632,-3.62159678,0.6,0.37,Estimated,Estimated from nearby links,C,50,66,4865,36,854,71,17,13,3,3,10,116,5938
40883,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A710,PA,Major,A711,A780,296500,575500,55.06315338,-3.62209142,0.6,0.37,Estimated,Estimated using previous year's AADF on this link,N,27,32,2290,14,391,25,8,6,2,2,9,53,2780
40883,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A710,PA,Major,A711,A780,296500,575500,55.06315338,-3.62209142,0.6,0.37,Estimated,Estimated using previous year's AADF on this link,S,23,37,2778,23,498,48,10,7,1,1,2,68,3405
40716,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A7,TA,Major,B7201,B6357,339100,574800,55.06392341,-2.95506983,2.8,1.74,Estimated,Estimated using previous year's AADF on this link,N,0,16,1194,11,457,83,33,46,16,26,47,252,1930
40716,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A7,TA,Major,B7201,B6357,339100,574800,55.06392341,-2.95506983,2.8,1.74,Estimated,Estimated using previous year's AADF on this link,S,0,15,1182,8,426,83,36,54,29,33,66,302,1932
30884,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,"rd to Cargenbridge Ave, Cargenbridge",A780,296213,575609,55.06407253,-3.62662284,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,E,18,6,1356,50,275,28,1,0,1,3,3,36,1723
30884,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A711,PA,Major,"rd to Cargenbridge Ave, Cargenbridge",A780,296213,575609,55.06407253,-3.62662284,1.8,1.12,Estimated,Estimated using previous year's AADF on this link,W,10,13,1105,49,250,28,8,0,0,4,0,40,1457
20835,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A75,A711,296038,575671,55.0645928,-3.62938437,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,E,0,10,1649,8,245,27,7,0,1,4,1,40,1952
20835,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A75,A711,296038,575671,55.0645928,-3.62938437,1.5,0.93,Estimated,Estimated using previous year's AADF on this link,W,0,13,1204,7,194,23,8,3,0,2,0,36,1454
50798,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A711,A710,296400,575800,55.06582725,-3.62376561,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,N,15,21,3378,104,764,73,22,6,1,3,3,108,4376
50798,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A711,A710,296400,575800,55.06582725,-3.62376561,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,S,12,19,2623,113,671,61,12,6,1,3,2,84,3510
80306,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A781,PA,Major,A780,A780,297400,575960,55.06747223,-3.60817158,1,0.62,Estimated,Estimated using previous year's AADF on this link,W,75,49,5079,365,1188,89,14,4,14,4,0,125,6807
74300,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A710,A76,296600,576020,55.0678451,-3.62071517,0.4,0.25,Estimated,Estimated using previous year's AADF on this link,E,34,28,4281,104,826,43,7,2,0,0,6,59,5297
74300,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A710,A76,296600,576020,55.0678451,-3.62071517,0.4,0.25,Estimated,Estimated using previous year's AADF on this link,W,32,15,2906,117,622,43,10,4,1,2,6,65,3725
10910,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A756,PA,Major,A710,A780,297900,576000,55.06793467,-3.60035973,2.3,1.43,Estimated,Estimated using previous year's AADF on this link,E,30,30,4283,95,691,50,10,10,0,2,5,77,5175
10910,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A756,PA,Major,A710,A780,297900,576000,55.06793467,-3.60035973,2.3,1.43,Estimated,Estimated using previous year's AADF on this link,W,33,29,3782,106,714,64,11,12,0,1,11,98,4729
80303,2018,3,Scotland,S92000003,38,Dumfries & Galloway,S12000006,A780,PA,Major,A76,A781,296775,576110,55.06868996,-3.61800863,0.2,0.12,Estimated,Estimated using previous year's AADF on this link,E,17,38,4430,113,563,48,10,1,0,3,2,63,5207
